uuid	lineage	susceptibility	genotype
a8d0c88c-8244-4f73-bb92-a6afdd6b8e83	239	RRRSRSRSRRRS	MRSA:PVL*
5cc47c4d-3f83-4040-9c21-bc594f35b780	239	RSRSRRRRRRRS	MRSA:PVL*
595672da-ce93-41b6-be9a-49d2a2fc0776	22	SSRSSSSSRRSS	MRSA:PVL-
e2049ddc-9022-46bb-94f8-6e084e761893	239	RRRSRSRSRRRS	MRSA:PVL*
d0b52d9c-5a14-4fee-a857-37c97ed949a9	239	RRRSRSRSRRRS	MRSA:PVL*
6146ad8a-1f59-47d3-98bb-c706fd19214d	239	RRRSRSRRRRRS	MRSA:PVL*
b05f50c4-6d1a-4d8a-9d8b-b8859a82a05e	239	RRRSRSRSRRRS	MRSA:PVL*
b4160957-746f-4a28-87fe-e45f2f76fbde	239	RRRSRSRSRRRS	MRSA:PVL*
50ff50af-2754-452e-bbc4-5d199b378322	239	RRRSRSRSRRRS	MRSA:PVL*
e3ee1355-c1a3-4a19-9dea-64c0fac89bd4	239	RRRSRSRSRRRS	MRSA:PVL*
b4f70776-59c6-41ea-82bb-91c55cabb29f	22	RSRSSSSSRRRS	MRSA:PVL-
e3b16107-5488-4ca8-8845-f72544e1eedd	22	RSRSSSSSRRRS	MRSA:PVL-
3312ab13-c1f1-441a-a883-0b8254a017f2	22	RSRSSSSSRRRS	MRSA:PVL-
4114259a-6396-4b0f-ab02-6d8d766b9477	22	RSRSSSSSRRRS	MRSA:PVL-
1c608fd9-586c-4fd6-86f3-c8523138c8db	22	RRRSSSSSRRRS	MRSA:PVL-
975e0734-4682-4e56-bdff-aacfce12ea17	22	SSRSSSSSRRSS	MRSA:PVL-
4e254b29-784b-4aed-bb5d-a7a1156a6d35	22	SSRSSSSSRRSS	MRSA:PVL-
fa0aeecf-6466-44c3-92cd-d1602b451b24	22	RSRSSSSSRRRS	MRSA:PVL-
728ff2a1-f026-4710-8170-4a85e469aaa2	22	RSRSSSSSRRRS	MRSA:PVL-
10b2c40c-fb3f-4d68-bbae-02f847d55cb5	22	RRRSRSSSRRRS	MRSA:PVL-
3bd08670-3290-468e-8b72-7d43bba246de	239	RRRSRSRSRRRS	MRSA:PVL*
78fe175d-b4bd-4a7b-b166-dd2012880647	22	SSRSSSSSRRSS	MRSA:PVL-
58b267dc-1237-4078-9b05-5204027985cb	239	RRRSRSRSRRRS	MRSA:PVL*
a815050e-3a46-42a8-af28-6bf02d929593	22	RSRSSSSSRRRS	MRSA:PVL-
99285776-4d1f-4a2f-9164-e6823f25cdcd	22	RSRSSSSSRRRS	MRSA:PVL-
074e2f32-9a56-42f8-91ca-13d10c0484d3	22	RSRSSSSSRRRS	MRSA:PVL-
6e461d87-01d1-4d56-a543-142f0be7aaed	22	SSRSRSRSRRSS	MRSA:PVL-
7d871c0a-463c-4213-9e8f-f649364eef68	22	RSRSSSSSRRRS	MRSA:PVL-
e177487e-1d17-4a0d-9b3a-24a112e0013b	22	RSRSSSSSRRRS	MRSA:PVL-
39c98b83-aba1-464d-8df8-9d6a4042dd55	22	SSRSSSSSRRSS	MRSA:PVL-
9489c727-8074-4761-bd26-6f4eef9766f8	1545	RSRSRSRRRRRS	MRSA:PVL*
234f0a3f-896d-4bee-b4f6-6628d3882dcd	239	RSRSRSRRRRRS	MRSA:PVL*
3613a92b-3bdf-4bac-b7d2-9ccf764c82e5	239	RSRSRSRRRRRS	MRSA:PVL*
33d066f9-ae4c-4d9d-a02f-2183698337b4	239	RSRSRSRRRSRS	MSSA:PVL*
b4501cfa-97d9-4598-ae25-d18872a00e44	239	RSRSRSRRRRRS	MRSA:PVL*
1d8d1be6-3e50-40b6-92d8-05615c1923d2	239	RSRSRSRRRRRS	MRSA:PVL*
59256754-2a1f-4bb4-83da-1acd72dd7d34	22	RSRSSSSSRRRS	MRSA:PVL-
8286d7fb-96ac-4c6b-85ee-6f79401584f4	22	RSRSSSSSRRRS	MRSA:PVL-
5e971ec0-efc7-43eb-aef6-17e589a749fa	22	RSRSSSSSRRRS	MRSA:PVL-
b504e38b-b90a-4565-a555-d44130cc2051	22	RSRSSSSSRRRS	MRSA:PVL-
c362ba69-77fb-49b5-b1f7-0c0b5e3b30fd	22	RSRSSSSSRRRS	MRSA:PVL-
c87f1fdd-1497-4bea-b8c9-2b2396d54d7c	239	RSRSRSRRRRRS	MRSA:PVL*
e7787ad1-2587-4a96-b1d8-2afc804cfd03	22	SRRSSSSSRRSS	MRSA:PVL-
6e5c4693-d0c5-4215-9c95-5b1ff0a36060	22	RSRSSSSSRRRS	MRSA:PVL-
d7c79bf0-41ed-48f3-8a1c-dcb7b041ba71	22	SSRSSSSSRRSS	MRSA:PVL-
8083a62f-8d6c-4fb1-a1d8-749e8c78c85e	22	RSRSRSSSRRRS	MRSA:PVL-
9ff36344-13cd-4214-a494-24720e3f394d	22	RSRSSSSSRRRS	MRSA:PVL-
c4d411b5-f6ed-49b6-b098-85b076038657	22	RSRSSSSSRRRS	MRSA:PVL-
fd722746-ab51-4d1a-a919-f78dabc99d82	239	RSRSRSRRRRRS	MRSA:PVL*
5bfcd936-c79c-49c2-8a95-93bdab0cddf4	239	RSRSRSRRRRRS	MRSA:PVL*
a484702a-53a8-4aa1-abc7-4a6383c7b00c	22	RSRSSSSSRRRS	MRSA:PVL-
4c4b71c1-83bb-44c0-b9d6-fdefd305752b	22	RRRSSSSSRRRS	MRSA:PVL-
98abf1f4-b5a9-47fd-a5e6-770f150b8a88	22	RSRSSSSSRRRS	MRSA:PVL-
29fd01a5-3114-4a7d-b7ff-c55a55cfce36	239	RSRSRRRRRRRS	MRSA:PVL*
1b0adea8-8df1-4d45-a07f-232c120550aa	22	SSRSSSSSRRSS	MRSA:PVL-
8f294ec8-21fa-45aa-ac00-f5ecffb4e245	22	RSRSSSSSRRRS	MRSA:PVL-
d137654e-50e8-465a-b847-7bb7ea2585d7	22	RSRSSSSSRRRS	MRSA:PVL-
e2aeaa12-bbe5-4d21-b844-d8492d06aa2f	22	RSRSSSSSRRRS	MRSA:PVL-
9224c805-4ae2-480f-846d-b2f88e13f1ff	22	RSRSRSSSRRRS	MRSA:PVL-
eea51cc7-cbf2-473b-83e7-2416a9c4b036	22	RSRSSSSSRRRS	MRSA:PVL-
220cd7cd-748f-440c-b697-5c53e0e07ea5	22	RSRSSSSSRRRS	MRSA:PVL-
b727c62d-374f-4f7e-ba82-8e9f5e05f79c	22	RSRSSSSSRRRS	MRSA:PVL-
838741b6-3916-478a-9100-d8f2b41afe61	22	RSRSSSSSRRRS	MRSA:PVL-
55d749fd-892e-4a63-aa83-16dc5758743f	22	RSRSSSSSRRRS	MRSA:PVL-
0e6b19f4-7f9b-41f7-b1d1-a9a8287ea229	22	RSRSSSSSRRRS	MRSA:PVL-
de9f931a-497f-48ef-b5cf-438765e68f90	22	RSRSSSSSRRRS	MRSA:PVL-
2d70a4a5-05f0-4cd7-b628-c8c51a85f9a1	22	RSRSSSSSRRRS	MRSA:PVL-
60d49264-4e6e-4d0c-a319-1eb05ee7881c	22	RSRSSSSSRRRS	MRSA:PVL-
a01901d6-1076-4690-aaa6-b5b60c5f0270	22	RSRSSSSSRRRS	MRSA:PVL-
513d2f40-dcf6-4062-9458-108d1cde2301	22	RSRSSSSSRRRS	MRSA:PVL-
be3214a0-8ceb-49be-9dcf-9fb87e891c3d	22	RSRSSSSSRRRS	MRSA:PVL-
d08d255b-bcd9-4043-86e5-271085aac498	22	RSRSSSSSRRRS	MRSA:PVL-
42ee9384-413c-42e6-850b-dd030a7c9b73	22	RSRSSSSSRRRS	MRSA:PVL-
f9c272b0-4ee8-4a06-a489-9edaf50ec628	22	SSRSSSRRRRSS	MRSA:PVL-
5702f0f2-4052-4a7f-9fcf-beadccab4df6	22	SSRSSSSSRRSS	MRSA:PVL-
f323edbb-562b-4d41-b33b-2832353f7ef7	22	RSRSSSSSRRRS	MRSA:PVL-
bccf4503-977a-4b46-b2be-51486e8639ab	22	RRRSSSSSRRRS	MRSA:PVL-
c6d5dead-6203-4017-845b-90151c0658c1	22	RSRSSSSSRRRS	MRSA:PVL-
cfb230eb-f12a-4709-a25e-30982813df7b	239	RSRSRSRRRRRS	MRSA:PVL*
9b7d2d28-bee2-4150-b2e0-480c95458fe4	239	RRRSRSRRRRRS	MRSA:PVL*
1654fef2-6003-413a-94fe-6af6c4605c4f	22	RSRSSSSSRRRS	MRSA:PVL-
95a025e7-c9db-4000-9dc0-60684e257d1f	22	RSRSSSSSRRRS	MRSA:PVL-
ba2fcdc8-25ba-47b8-91ba-8838f0a4e7ce	22	RRRSSSSSRRRS	MRSA:PVL-
b67eb998-5476-4d85-ae12-32da00605f30	22	RSRSRSSSRRRS	MRSA:PVL-
691114cb-3965-47d9-8171-b02731e7571e	78	RSSSSSSSRRRS	MRSA:PVL*
7481bbfe-b7cb-42f8-8e04-02a31f908f15	239	RSRSRSRRRRRS	MRSA:PVL*
8928c8c8-49cf-4576-a52f-04f469382d92	239	RSRSRRRRRRRS	MRSA:PVL*
4f3cca4c-ccd4-49d0-9e7a-6d17f17982c4	45	RSRSRSRSRRRS	MRSA:PVL-
0a8d9af0-d045-43ee-a029-0e83feac801d	239	RSRSRSRRRRRS	MRSA:PVL*
7562f386-7d07-4b0b-be56-69a4c14d86b5	239	RSRSRRRRRRRS	MRSA:PVL*
e011edad-7831-4cc6-9643-4c7603db9d90	239	RSRSRSRRRRRS	MRSA:PVL*
ac3e0b3f-0362-46a6-a853-ae17b595a99d	239	RRRSRSRRRRRS	MRSA:PVL*
8c4a2811-5933-4f20-a7f6-c8f934dd7a71	239	RSRSRSRRRRRS	MRSA:PVL*
edfbfe2a-49f6-48d5-a5ea-147480cf372a	239	RSRSRSRRRRRS	MRSA:PVL*
7c8dc3be-89ff-4031-8183-31849c7942a8	239	RSRSRSRRRRRS	MRSA:PVL*
ce3a1ac6-b844-44f5-86c4-d75bb744d97f	239	RSRSRSRRRRRS	MRSA:PVL*
02d6dccd-cbd3-4a3f-b255-c7a404f14d2f	22	RSRSSSSSRRRS	MRSA:PVL-
e0e790f1-f2f4-42b1-8ee9-e287d6bc4e0e	22	RSRSRSSSRRRS	MRSA:PVL-
bc222325-1d3f-4b0c-a5e7-45f312e44d54	22	RSRSSSSSRRRS	MRSA:PVL-
4d4e25ba-01c9-47a9-80d4-b6b893943e4d	22	RSRSSSSSRRRS	MRSA:PVL-
f0aabfee-27f1-483a-8729-7f2a3c3b7268	22	RSRSSSSSRRRS	MRSA:PVL-
ea873464-19db-4e8b-b412-358a7f04128e	22	RSRSSSSSRRRS	MRSA:PVL-
23e80ce2-84e6-4270-a5aa-b4e2e772868c	176	RSRSRRRRRRRS	MRSA:PVL*
58468cef-9b94-4ea6-bf47-d6174896a135	22	RSRSSSSSRRRS	MRSA:PVL-
de0b1710-8689-4cc5-a1fb-707db70e4a37	45	RSRSRSRSRRRS	MRSA:PVL-
be3b9612-83df-4b3e-8807-c9811985a93b	239	RSRSRRRRRRRS	MRSA:PVL*
683290d3-77fd-4fee-814d-882e15edd0db	239	RSRSRSRRRRRS	MRSA:PVL*
778869ea-ebbe-427b-bbfa-1b2ee954d368	239	RSRSRSRRRRRS	MRSA:PVL*
c66c9c4a-bed4-4872-b071-e27c75aeb5a7	22	RSRSSSSSRRRS	MRSA:PVL-
87ad13ba-68ae-43d2-9739-578828860703	239	RSRSRSRRRRRS	MRSA:PVL*
cb6e1501-e6f7-42ab-86a3-be230283d3b0	239	RSRSRSRRRRRS	MRSA:PVL*
65870ce6-09fa-49ca-9429-8e0820b4b5ee	45	RSRSRSRSRRRS	MRSA:PVL-
7f9fb987-60de-45a0-902b-73667df82e42	239	RSRSRSRRRRRS	MRSA:PVL*
dc627389-cefa-490f-a013-cbcff513fa09	22	SSRSSSSSRRSS	MRSA:PVL-
af0e2963-98b6-419f-b17f-152077201548	239	RSRSRSRRRRRS	MRSA:PVL*
2dfc20e4-bc04-4731-abdc-dd5cf1302160	22	RSRSRSSSRRRS	MRSA:PVL-
d8c311a1-9732-4ec8-97b1-49766d8f6fde	239	RSRSRSRRRRRS	MRSA:PVL*
6f162acb-f221-47cb-804b-5b29c4192d4c	239	RSRSRSRRRRRS	MRSA:PVL*
d9f12cfa-a8a1-4e57-b9f7-0725eda057b9	239	RSRSRSRRRRRS	MRSA:PVL*
19616348-3ebd-4aa8-97ff-290e4dce33e5	239	RSRSRRRRRRRS	MRSA:PVL*
f1b51f52-c03e-43b8-a48d-fe2eedef970c	239	RSRSRSRRRRRS	MRSA:PVL*
58d4cd38-e0a1-4cd8-8562-e16bf3199a38	239	RSRSRSRRRRRS	MRSA:PVL*
ecdf0ded-cbf8-448c-9164-b871e0d93115	239	RSRSRSRRRRRS	MRSA:PVL*
a5ad3e37-789f-43f6-a629-76cd51d7cca6	239	RSRSRSRRRRRS	MRSA:PVL*
f38d19c8-b5ba-4a3a-b902-fd9c752d749c	239	RSRSRSRRRRRS	MRSA:PVL*
e2f0878c-6733-4aaa-bc7b-ba4243c279cf	239	RSRSRSRRRRRS	MRSA:PVL*
16f680ee-a3fd-4514-8629-f22c7e3fbe2d	239	RRRSRSRRRRRS	MRSA:PVL*
9c967199-dc1d-47f0-b1da-9288e3bcd82e	239	RSRSRSRRRRRS	MRSA:PVL*
3942b6d0-cd02-4500-923b-07b56e7c1722	239	RSRSRRRRRRRS	MRSA:PVL*
e33e8b49-1441-4537-baa3-4354f9d22033	239	RSRSRRRRRRRS	MRSA:PVL*
0ee7a83e-a5a6-404b-b805-059a9cd02430	239	RSRSRSRRRRRS	MRSA:PVL*
4d6a6ffb-e414-473b-839f-950f078e5419	239	RSRSRSRRRRRS	MRSA:PVL*
0f6fe13d-ca44-42c3-b0cd-8330d79ed1c1	239	RSRSRSRRRRRS	MRSA:PVL*
9e44643c-ae9b-4d0e-aa3c-19d1e4469f14	239	RSRSRSRRRRRS	MRSA:PVL*
59854a5d-6740-40e3-9c27-6fba5b290829	239	RSRSRSRRRRRS	MRSA:PVL*
8e4033d7-ad88-466f-a098-7ffd34a39e1b	239	RSRSRSRRRRRS	MRSA:PVL*
a0f558a3-71b6-4d8a-8139-a740ca6f8dd8	239	RSRSRSRRRRRS	MRSA:PVL*
7c5f6f08-d480-4dc6-99b1-1804a405af5f	5	RSRSRSRSRRRS	MRSA:PVL*
88587610-f870-4bef-8138-8602adf92f21	239	RSRSRSRRRRRS	MRSA:PVL*
944effb4-0180-4e87-93b6-de2905fb57c8	239	RSRSRSRRRRRS	MRSA:PVL*
9e8d8d71-a06c-485b-b586-2d3ffcbeee16	239	RSRSRSRRRRRS	MRSA:PVL*
7092278b-e148-44dc-b386-0675ec3415c3	22	RSRSSSSSRRRS	MRSA:PVL-
cdd89c80-aac9-45c4-a4af-4895b6044e5f	239	RSRSRSRRRRRS	MRSA:PVL*
34035716-6e37-4c64-860c-5ad4161608ac	239	RSRSRSRRRRRS	MRSA:PVL*
17926a87-23ea-4c72-af13-5731f943d3b7	239	RSRSRSRRRRRS	MRSA:PVL*
51f28088-40ff-4fd8-b7ab-0c594400c5b7	239	RRRSRSRRRRRS	MRSA:PVL*
d783ae2f-414b-4029-9157-5075ffc2844d	22	RSRSSSSSRRRS	MRSA:PVL-
5d36adac-694e-424b-861a-6b3534d048fb	239	RSRSRSRRRRRS	MRSA:PVL*
a188678b-43a6-4e45-8431-f2638d4bcd44	239	RSRSRRRRRRRS	MRSA:PVL*
0e515569-f794-441f-9721-8d524c287b8d	239	RSRSRSRRRRRS	MRSA:PVL*
b8a45ce6-a988-403c-a95e-68681ab3bbe7	239	RSRSRSRRRRRS	MRSA:PVL*
9bed33dd-55fc-4016-9fc4-755aa51a2e29	239	RSRSRSRRRRRS	MRSA:PVL*
013bfd74-af5f-460e-8c23-bd6f6163282a	239	RSRSRSRRRRRS	MRSA:PVL*
e2c37d11-f4b8-43ed-b777-eeb3d47f12ac	239	RSRSRRRRRRRS	MRSA:PVL*
8ee35d8a-ceeb-4ec5-91dc-5a628ea5a7ed	239	RSRSRSRRRRRS	MRSA:PVL*
e12a65b1-c72f-4bb4-a377-5e113bbe95cc	239	RSRSRSRRRRRS	MRSA:PVL*
f3ed599a-7a57-4f09-9ab1-cd6f39c7d58e	239	RSRSRSRRRRRS	MRSA:PVL*
c5ad1b2f-6d4e-4352-950e-f101f8a4f0d5	239	RSRSRSRRRRRS	MRSA:PVL*
c75e96a9-b783-44a4-be46-fb1935f423bf	239	RSRSRSRRRRRS	MRSA:PVL*
97f94037-023a-4c42-8fce-92d310a713ca	239	RSRSRRRRRRRS	MRSA:PVL*
b510f349-030b-4e43-bb63-f3a21552defd	239	RSRSRSRRRRRS	MRSA:PVL-
6f37064f-99a2-4cf5-9cd1-800c5d31fe72	239	RSRSRSRRRRRS	MRSA:PVL*
aaa45923-9fc7-4b88-a061-66afb139b6c8	239	RSRSRSRRRRRS	MRSA:PVL*
834fb783-272f-4c7a-9219-c74fb6a7728b	239	RSRSRRRRRRRS	MRSA:PVL*
ad91fa7d-6906-4bfa-8652-d8555f24fd93	239	RSRSRSRRRRRS	MRSA:PVL*
15bc4abe-0fb2-4449-91e2-edb02260fd83	239	RSRSRSRRRRRS	MRSA:PVL*
befc553a-6577-4f0a-b01d-be0885284e68	239	RSRSRSRRRRRS	MRSA:PVL*
6a14b75b-2359-494d-bd77-0c67ca3926e4	239	RRRSRSRRRRRS	MRSA:PVL*
8a1eba62-3cac-4a8c-a50e-fb4ac022d31c	239	RSRSRSRRRRRS	MRSA:PVL*
83ee91d7-4afd-4e95-a364-825cb48e7e3a	239	RSRSRRRRRRRS	MRSA:PVL*
3bcd8d77-ea96-423a-8d32-f1efba621b06	22	RSRSSSSSRRRS	MRSA:PVL-
2c7abea7-414a-4ca8-8d5f-fd45dd086f8b	239	RSRSRSRRRRRS	MRSA:PVL*
d6a5927b-843f-4234-96d6-072b7120b85f	239	RSRSRSRRRRRS	MRSA:PVL*
ab608a39-0580-4a80-8949-9af8b198a67b	22	RSRSSSSSRRRS	MRSA:PVL-
87678302-b526-4fb9-8401-dc6beeff0a40	1494	RSRSRSSSRRRS	MRSA:PVL-
05c8c8a2-3580-439d-8e3b-af8c3aeedd26	22	RSRSSSSSRRRS	MRSA:PVL-
53896641-ab51-4c38-a417-93d9e4d15b38	1531	RSRSRSRRRSRS	MSSA:PVL*
403b9035-cfec-406d-bf80-b4c654334f63	22	SSRSSSSSRRSS	MRSA:PVL-
a320af7c-de85-4807-b96c-8f3978158311	239	RSRSRSRRRRRS	MRSA:PVL*
cbe0fa30-623b-4ebd-b3b6-382f97720dcb	239	RSRSRSRRRRRS	MRSA:PVL*
dea9e8ab-cd34-44a1-8f97-2bdc3147a261	239	RSRSRSRRRRRS	MRSA:PVL*
b3125930-a911-424b-b948-68a9db7bbbb3	239	RSRSRSRRRRRS	MRSA:PVL*
7dab4828-9da1-445f-95ba-345eef08cbb3	22	SSRSSSSSRRSS	MRSA:PVL-
650d251c-97b5-425a-b1ee-d3f605cf0be9	239	RSRSRSRRRRRS	MRSA:PVL*
c3907304-ae46-4fe1-9285-a6a86aa355b7	239	RSRSRRRRRRRR	MRSA:PVL*
db65fb54-1d97-4608-9e74-60fa05d5c60c	22	RSRSSSSSRRRS	MRSA:PVL-
658c91ea-3449-493f-9544-7ed735ec0940	239	RSRSRSRRRRRS	MRSA:PVL*
04c6a222-e4d1-4d29-9394-7832d28f148d	22	RSRSSSSSRRRS	MRSA:PVL-
96a2b4cf-0b90-44b3-aa96-c6d6ad1825ff	573	RSSSRSSRRRRS	MRSA:PVL-
f817e526-a889-43b0-ad58-053972616e14	239	RSRSRSRRRRRS	MRSA:PVL*
0d58d0ac-3666-4204-b6b4-513a380720db	22	RSRSRSSSRRRS	MRSA:PVL-
8103f8f8-e08a-4d8b-8e9c-0ee8b790cc22	45	SSRSRSRSRRSS	MRSA:PVL-
6dbbd0e3-7402-480e-b561-833c1da8caaa	239	RRRSRSRRRRRS	MRSA:PVL*
b4cd13c3-0a58-4303-832f-e50afd99dc25	239	RRRSRSRRRRRS	MRSA:PVL*
f8a2a968-6149-4b34-ac41-8740694d679b	239	RRRSRSRRRRRS	MRSA:PVL*
fb440077-f40e-4744-a5de-3b050ec2d87f	239	RSRSRSRRRRRS	MRSA:PVL*
c8be8dcf-6d4e-4336-83ad-1b2c7c300ce7	239	RRRSRRRRRRRS	MRSA:PVL*
5c859158-cbb5-4827-b18e-f1f19b2eebaf	361	SSSSSSRSRRSS	MRSA:PVL*
83c0231a-7604-4cc9-92c1-760cdba25b24	22	RSRSSSSSRRRS	MRSA:PVL-
1e9b4f46-f066-448d-aab9-7e726c4791ac	239	RSRSRSRRRRRS	MRSA:PVL*
27522674-233a-4882-bcc1-1ffebeaf7453	239	RRRSRSRRRRRS	MRSA:PVL*
50f665a7-d9ad-412d-9954-dae51008f472	239	RRRSRSRRRRRS	MRSA:PVL*
c3268158-4845-4c9f-bd5e-34e0e9079bab	45	SSRSRSRSRRSS	MRSA:PVL-
25916eb5-698c-4655-9142-aeda7b745755	45	SSSSSSSSRRSS	MRSA:PVL-
f6b16977-b6b8-4468-93b8-c07cee366dc7	239	RRRSRSRRRRRS	MRSA:PVL*
92567e6c-4cc5-45d5-bb00-64bdeecbc420	239	RSRSRRRRRRRS	MRSA:PVL*
5588ed78-bdf3-4088-8dc8-c033de7a3360	239	RRRSRSRRRRRS	MRSA:PVL*
a5bc9168-9147-4597-b653-7d74c4089995	239	RSRSRSRRRRRS	MRSA:PVL*
8c49de82-61ed-4bca-83b1-c4edf568194f	239	RSRSRSRRRRRS	MRSA:PVL*
f421ad55-9db4-4c6e-8875-29f3cd7882c9	239	RSRSRRRRRRRS	MRSA:PVL*
55025516-3a5c-4c46-b4de-504de024a208	45	SSRSSSSSRRSS	MRSA:PVL-
1876724b-859b-475a-a26e-a6895b143aad	239	RSRSRRRRRRRS	MRSA:PVL*
20a6ea07-35af-4b62-8ca8-1598d4b84910	239	RSRSRSRRRRRS	MRSA:PVL*
d530d28a-7a58-472a-be63-2e9d15d60688	22	RSRSSSSSRRRS	MRSA:PVL-
d9f3e2c7-d355-4af7-a98f-222efdd59045	239	RRRSRSRRRRRS	MRSA:PVL*
302f4a6b-d470-408f-935d-962eef5fc582	239	RSRSRSRRRRRS	MRSA:PVL*
5f100d88-126e-4cbe-9aef-854fc939b0e7	239	RSRSRSRRRRRS	MRSA:PVL*
6a8e369f-0032-49d2-9fe8-4c438fd58187	239	RSRSRSRRRRRS	MRSA:PVL*
6d5f3de5-65f9-4bf2-918f-965d4b3ca910	101	SSSSSSSSSSSS	MSSA:PVL*
539166a6-e70a-4aa0-8da3-1ceb44048832	30	SSSSSSSSRSSS	MSSA:PVL-
8501c570-0d67-43aa-b929-83e60333dd37	45	SSSSSSSSSSSS	MSSA:PVL-
e632fbf5-1546-4560-9eea-104269ed004b	125	SSRSSSSSRRSS	MRSA:PVL*
5aa8fcd2-6f36-47b6-a205-0077dd2668af	125	SSRSSRRSRRRS	MRSA:PVL*
3ef468b6-4b0a-4766-8c90-ecfb2eec6157	146	SSRSSSSSRRSS	MRSA:PVL*
90488d11-9059-43c6-a278-b98d74cfe4ac	2858	SSSSSSSSRSSS	MSSA:PVL-
0bb0816b-4444-4e47-8edb-fc3f00f9a66c	45	RSRSSSSSRRRS	MRSA:PVL-
e33ce1f4-6c73-40fc-8894-9f96c15c371a	88	SSSSSSSSRSSS	MSSA:PVL*
e2f9e39f-eb30-47cb-ac4e-c9ae0afb5171	22	SSSSSSSSSSSS	MSSA:PVL-
c4ce54c0-8d43-4435-8dc3-4b9c7f210a05	125	RRRSSSSSRRRS	MRSA:PVL*
ce3ba1a0-9e60-4eff-8756-6f32b536545a	15	SSSSSSSSRSSS	MSSA:PVL*
f6663981-78b6-4296-a256-d9302ee1b73c	1	SSSSSSSSSSSR	MSSA:PVL+
3163ba8c-2036-485d-9155-89acfec7c0d4	2859	SSSSSSSSRSSS	MSSA:PVL*
c8c1c35e-4db3-4932-8e96-ee8904c10035	111	RSRSSSRSRRRS	MRSA:PVL*
a022559a-6122-41ee-b0b4-f4286aac4119	30	SSSSSSSSRSSS	MSSA:PVL-
eeed0363-7efd-4515-807b-3435cdaf0342	5	SSSSSSSSRSSS	MSSA:PVL*
5877dae2-7739-4e7f-85cd-740d1725897f	5	RSSSSSSSRRRS	MRSA:PVL*
afdcef80-5026-4a78-811a-c3e1fd753033	8	SSRSSSSSRRSS	MRSA:PVL*
9de2d5da-7690-453c-912d-90ab281dcd13	125	SSRSSSSSRRRS	MRSA:PVL*
a828d4c3-f30f-43e9-96f6-754e06b76f09	45	RSRSSSSSRRRS	MRSA:PVL-
8dceea99-a55e-4063-bf14-69f36e4dcbf4	1776	SSSSSSSSRSSS	MSSA:PVL*
e39c34f7-0ae8-4f4a-9e24-1f9e24e6a1b8	2690	SSRSSSSSRRSR	MRSA:PVL*
b7f3e848-bc31-446d-b359-d595d45d6a33	101	SSSSSSRRSSSS	MSSA:PVL*
34b5a926-9b34-4cc4-b49c-e95fccb0943c	8	RSRSSSSSRRRS	MRSA:PVL*
ae0464b7-dcfd-4ff1-82bb-db2d3da79a55	45	SSSSSSSSRSSS	MSSA:PVL-
8d195215-f85c-45f3-80e7-ec039949aa0f	45	SSSSSSSSRSSS	MSSA:PVL-
b4b9d630-ecbb-41f8-b677-ad31e6d1ead0	72	SSSSSSSSRSSS	MSSA:PVL*
829c78ce-a39f-4910-95fb-c65d6a78fa71	2861	SSSSSSSSRSSS	MSSA:PVL*
5d00af46-629e-4c5a-a099-e55be1794693	26	SSSSSSSSRSSS	MSSA:PVL*
cf1bee97-c363-47fe-9ed9-26629453a83f	8	SSRSSSSSRRSS	MRSA:PVL*
0085ee86-c91d-4f7d-979a-f67257b16d0f	8	RSRSSSSSRRRS	MRSA:PVL*
fbec011b-525a-4502-81ef-5c95da5066b3	5	SRSSSSSSRRSS	MRSA:PVL*
1d90d994-1695-4039-ac55-72c6062a8215	72	SSSSSSSSRSSS	MSSA:PVL*
bedf752d-31ea-4101-b4e1-183c41852f27	225	RSRSSSSSRRRS	MRSA:PVL*
fe0314b7-a3eb-4359-aeb0-44f35ce891a4	225	RSRSSSRRRRRS	MRSA:PVL*
419f1cba-707a-4b60-bf1a-83825c0addc4	1829	SSSSSSSSRRSS	MRSA:PVL+
65a57e3b-a9c4-446f-a110-342f9bae352d	239	RRRSRSRSRRRS	MRSA:PVL*
2179fd3a-91ab-4252-a1f0-8ef3b86c8827	15	SSSSSSSSRSSS	MSSA:PVL*
074a5fe5-9b85-4d2c-ab1f-75d64129a808	225	RSRSSSSSRRRS	MRSA:PVL*
3484015a-0bb5-4d37-ae69-d5800819f631	398	RSSSRSSSSSRS	MSSA:PVL-
6339720d-cc84-4dbd-9ecd-03740edc9a0d	45	SSSSSRRSRSSS	MSSA:PVL-
6636a072-45bc-4353-8c60-c55de012b649	15	SSSSSSSSRSSS	MSSA:PVL*
ad6904bf-aaec-44fc-a1f2-04e1684cdaea	12	SSSSSSSSSSSS	MSSA:PVL*
35daccd7-8161-43c1-a9d7-a7848979539d	30	SSSSSSSSRSSS	MSSA:PVL-
4eefd5b0-4540-47c2-ade2-c6d9da52d8b5	121	SSSSSSSSRSSS	MSSA:PVL*
51a1965a-b9f7-418c-9ee5-678124a483bf	25	SSRSSSSSRSSS	MSSA:PVL*
c233a9ae-8626-4ef5-954e-436e61195d0b	15	SSSSSSSSRSSS	MSSA:PVL*
40c125ea-8a9c-4b26-83f5-43a58efe1b31	111	RRRSSSRSRRRS	MRSA:PVL*
1a183a9a-3db1-4090-9b19-c8c404c55873	111	RRRSSSRSRRRS	MRSA:PVL*
23dbb7ae-98b0-47b2-9eb2-7dc0d88bb4d0	111	RRRSSSRSRRRS	MRSA:PVL*
