uuid	lineage	genotype	susceptibility
5b01bfec-57f0-4af7-a516-b6e66c05434c	14	KL2-O1/O2v1	
e8183681-2502-430a-bd50-dbecc31c5ad7	490	KL3-O2v2	
9ef3a877-293f-4e3b-958c-035103581fc7	147	KL64-O2v1	
d35bb0c5-4829-4005-b527-fe85c84afc56	490	KL3-O2v2	
5d3c03f8-35c9-41c3-bb24-c1585f17fa43	490	KL3-O2v2	
6cf512cd-2366-45c6-8ee0-6b7dc0bf7cde	307	KL102-O2v2	
c8f69d32-6086-4c25-bfef-a7f602a4cc34	490	KL3-O2v2	
48ebf0e7-967d-4b6d-8eec-a877be59cff5	35	KL22-O1v1	
963f0398-155e-419d-851b-b3e86c054d0a	15	KL24-O1v1	
ce507099-7388-41ed-96c0-dfb53b0601d9	17	KL25-O5	
e659fb69-a58c-46ac-b7d6-443690b3ce26	490	KL3-O2v2	
c9d57c11-96f4-46fc-bae3-cdd0b2357d7a	16	KL51-O3b	
e79168ef-8415-45db-b25c-d8e4c75f3ce8	490	KL3-O2v2	
6ea549cb-b13f-4eaa-adb9-f7480a5eabc1	490	KL3-O2v2	
13f0d6c7-b495-4f83-a1b0-ce7ffb3d1d24	490	KL3-O2v2	
ed9279f9-04ed-41e1-908a-16335abed458	490	KL3-O2v2	
12cf0b90-6b5d-4a87-bc7e-037652454347	490	KL3-O2v2	
1787a9d4-6fc4-41d0-a511-6d6c5898e9bd	490	KL3-O2v2	
4910fcc6-455f-4414-ada5-4a13d9ec56f5	490	KL3-O2v2	
4b35903e-3319-4202-b90f-adff0ed923de	45	KL24-O2v1	
99394063-00cb-4b0c-a35b-5e74077c13cf	490	KL3-O2v2	
77512202-effb-4043-b02e-4948172af71d	3042	KL18-O1v1	
34afcc77-2d8b-4f76-a8eb-75681e42956c	490	KL3-O2v2	
02058579-d061-4bf4-9ae1-bf278879e375	45	KL62-O2v1	
1201e8ef-e843-43e0-9f64-dfe1831f138b	490	KL3-O2v2	
d477a7ab-2fea-482e-90e7-3aa5b2f10824	14	KL2-O1v1	
cc4708ee-eaf8-48cd-8fc3-d3881924777e	1310	KL125-O5	
2a73a05c-8dc8-4c11-ad26-577c183ad666	380	KL2-O1v1	
c0193e8c-3ff0-423c-89ea-80a1e7448215	432	KL57-OL104	
08cd5695-f202-40e9-abe1-32f151475870	2436	KL13-OL104	
9e4ec6c6-fba7-434f-bcbb-d91b7f44c00a	1779	KL38-O3b	
2f16b798-f723-4184-9f16-71d11f27019b	101	KL106-O1v2	
ba82bbae-86e9-4061-9073-9f2e79377522	1686	KL113-O1v1	
a5cb01e9-4bd2-484e-ae99-438a3b8f6b4f	35	KL16-O1v1	
6c16860b-423f-4c73-b5ef-313d2512ef56	86	KL2-O1v1	
ef5616bb-6eb5-4fca-992e-89fa4fdb3148	17	KL25-O5	
737b3ef0-94cc-413a-a82c-a058bf104516	375	KL2-O1v2	
16ff7eaa-fc87-4bad-8552-583897e391e1	14	KL2-O1v1	
fac95a32-d36a-4408-b3ed-9c3bdd69d3ba	105	KL102-O2v2	
6e2309df-be3e-4b99-bfd8-6a36f7b8e097	22	KL147-O2v2	
535dc4a2-0805-4cc0-8ae3-b49e658b9a8d	105	KL102-O2v2	
7799af27-9070-42ca-a21b-d211835d6e6a	309	KL42-O4	
5fd857e9-11cc-42e8-a7fc-ce2649fa4d52	82	KL1-O1v1	
cd2aeb83-6a23-40db-ab9b-f472dc588470	82	KL1-O1v1	
ec613de2-8a7f-4029-82bb-dea8923a36c9	3	KL3-O1v1	
1a3f0520-499e-4303-9f0c-1349e6d9da9d	82	KL1-O1v1	
c6e51b53-4a87-4a30-b44a-62a885bbba0a	82	KL1-O1v1	
63f2e1e5-70fe-4295-a77e-23cf1e569eb7	512	KL107-O2v2	
fd838bbb-01ac-40d4-9a45-7453795aa556	512	KL107-O2v1	
4800bd00-3a57-4be8-bcb8-5f88f1e70757	512	KL107-O2v1	
73f914e7-d1d9-4bb9-9a7a-13613353d9bc	29	KL30-O1/O2v2	
db66b35a-8c4b-49d4-b118-72fb2d7b642d	512	KL107-O2v1	
7d1dd838-19a2-43fd-b5f8-f2ff5076b986	231	KL51-O1v2	
9fe04593-663d-4bfd-a2a1-ee067822b20e	307	KL102-O2v2	
03c16deb-f5cb-48ec-81c7-bb0f3bf117a5	48	KL62-O1v1	
57265eb3-a921-498d-a553-66e48b8b339a	101	KL17-O1v1	
ebfc878d-9350-4e4f-a510-ea49c7dec3f9	1785	KL22-O2v2	
4549acc2-a509-4eb5-93a8-24294eac0cd8	2719	KL107-OL101	
60e7d476-5859-414b-b51e-6a54abca437d	101	KL17-O1v1	
1c116c0e-00b4-462c-b426-4413c272ce89	395	KL2-O1v1	
5f289485-a823-4fb6-9134-626ab20d3e6b	45	KL24-O2v1	
dd16af1b-9ab0-446b-ba5a-5da71628ef13	307	KL107-O2v1	
8f6b6b78-636a-4707-b115-f685b3a80138	258	KL107-O2v2	
b6117cad-bf55-4e7b-b3be-b7a080866570	512	KL107-O2v1	
89dcd083-beae-4b53-b68e-39925f93c91d	101	KL107-O2v1	
399fd5f5-02f4-4777-a268-8b7bfd1252fa	512	KL107-O2v1	
f0d1dc45-9b1a-485c-b6d8-38e2ae11afec	512	KL107-O2v2	
a7221bce-d2b3-495c-bc19-be9914e22555	15	KL112-O1v1	
ec86eccf-993e-4702-b763-4227e56ad80f	258	KL106-O2v1	
1dcf8b1a-4791-4a2f-b8c6-053df3b22322	512	KL107-O2v1	
b04205dc-40f5-4bfe-92e4-9219717de567	258	KL107-O2v2	
4e366082-f1c1-4159-a29e-c80b5fe36289	512	KL107-O2v2	
1863066a-f676-40fe-9f1f-1778b12a294e	258	KL106-O2v2	
a0773fc6-9d78-4d22-8d16-ae876b5f1e89	11	KL107-O2v1	
d27c9cdb-12ab-4d17-b5e0-2d413bb098b5	35	KL108-O1v2	
479b1b42-8314-4b57-8305-06c6ad179191	258	KL106-O2v2	
2da54225-277a-436f-ba07-6c50430a78df	45	KL24-O2v1	
bfcaa78e-e9ca-4985-bc7e-df60dd3d2ee7	147	KL64-O2v1	
561cb2af-39ba-415f-b148-29027712dcdc	307	KL102-O2v2	
003065fa-7b26-45aa-917c-62f5174a4949	231	KL51-O1v2	
b91c5c55-6382-4c77-874e-007c412cd800	231	KL51-O1v2	
bb2d24d1-5fe7-40aa-be33-c20c7ffe540a	16	KL107-O3b	
efa119de-bf4e-40f1-8bb6-f0e65430d91c	37	KL107-O4	
b74e735c-1abd-41d0-8326-9ae5314f9896	395	KL108-O1v2	
e2f49515-99a9-4789-80c0-c3285bfa7b14	258	KL107-O2v2	
4335dd37-e014-4d0a-baaf-2730879c9068	258	KL106-O2v2	
3b337011-63ad-4082-90c3-edcc5b447662	101	KL107-O1/O2v1	
f21b92b3-e5bd-435b-bc56-4298ccd2313a	512	KL107-O2v1	
152efcfd-ecae-4480-8d9e-5a3b838b7a13	258	KL106-O2v2	
91007ba9-03d9-4ebd-beaa-4980992928ab	15	KL112-O1v1	
2db8d5ef-453a-4bda-8eb0-8de3a06d768b	437	KL107-O4	
3ff6313b-6c74-4f81-9373-8c884a3955fb	437	KL107-O4	
cef493d8-6ac5-4cac-a3f8-df7316617983	258	KL107-O2v1	
94b1714a-71a0-43a1-9e93-b89beac6f102	512	KL107-O2v2	
94342847-ca66-4b10-9845-dde86b8f9fbd	101	KL107-O1/O2v1	
f8d6b07d-f595-4ab4-b2c5-71737cdca40c	258	KL107-O2v1	
376d0f1c-4acd-4125-89ba-239af95d1e56	512	KL107-O2v2	
8dd645cf-7f14-422c-982a-1396fce92c62	512	KL107-O2v1	
87eab62c-3bb1-45d6-8092-5e9cd6f71d56	512	KL107-O2v1	
d774a9e6-3997-4329-8a02-6aa537c4ed28	11	KL107-O2v1	
36fc24dc-e3ba-4a8e-96d2-bed95deb8ef6	512	KL107-O2v2	
9d888d20-f73f-4e25-a884-6a121845b815	485	KL107-OL101	
e5fbcdd3-363d-44ed-a8ea-ffb5f774816f	17	KL2-O2v2	
4d5fbbb0-4e40-410b-8a6e-87c18c0d8851	37	KL8-O2v2	
e7808268-2591-40f0-8e9d-31e6b74f9b1b	55	KL124-OL101	
3bab21d1-97da-4a72-9bfb-e536de5da579	15	KL24-O1v1	
4f5080fa-5f78-4a3b-82c9-bd27172efee5	380	KL107-O2v1	
b92d5ea2-4cd0-41f1-b199-ee68db1519dc	14	KL2-O1v1	
814aacd9-0d5b-4fcc-b22b-4c571a8c8a30	17	KL23-O2v2	
5b1c6299-db72-498c-bb4b-fc531820935b	791	KL62-O1v1	
533de34c-7fc0-439a-92f0-918ba874942e	22	KL10-O3b	
4c0c7af2-a86f-48d6-886a-9d7bde8249dc	14	KL2-O1v1	
639157aa-b9df-4bf3-b222-3172ef1b2e97	15	KL62-O1v1	
89a8c337-8246-4342-ba63-7d6c0f7b2f1d	1104	KL54-O1v2	
b07c59c5-8f09-4451-ade7-45a89b210abd	20	KL28-O1v2	
5535c5a2-b1bb-44ce-9551-2a3e69fcabc4	685	KL13-O3b	
dcfdde0d-2692-4e68-8fb6-cd0ed2392b78	36	KL102-O1v2	
f370d1a8-7061-4acf-8b12-fd9008f5680b	17	KL122-O1v2	
efa3d0bf-63ef-46f3-9403-ee56142d8572	667	KL135-O3b	
c79ef6f5-bff9-418e-ba2f-1b14f9847c0d	20	KL23-O1v2	
9156adef-5a52-4ed5-bd35-6d334f128674	252	KL8-O1v2	
a781684c-b885-452f-a693-0a9f173776eb	48	KL62-O1v1	
cb1eda8e-2e9a-4fe1-8b13-6b0f7b59ab8a	20	KL23-O1v2	
bdbf5579-825d-4224-8e3c-647a23926ec9	20	KL23-O1v2	
5f22810a-755f-4a57-a6fd-18895c51ea35	25	KL2-O1v2	
668d960e-42ad-459c-84a9-b6a39bf478ea	1777	KL111-O3b	
3b9ebade-f335-4792-aef5-25d1e9cedfcd	950	KL7-O1v1	
872a9fed-8182-414a-9cec-aaeec4c7a5f8	17	KL25-O5	
25d7c1bb-9997-45e1-bfc7-319f3a6c86d4	14	KL2-O1v1	
5273ce6c-123a-4d5e-859c-fbd9da9ca4a1	520	KL2-O1v2	
7005e8fc-d477-4f0d-9a62-811d000f383f	35	KL62-O1v1	
fef27ff7-20d7-4e13-a8b6-0bf1e6b2c2e8	65	KL2-O1v2	
1acc888c-1f4c-47aa-bad6-02439994ebe5	2459	KL15-O4	
c01c2af4-5b28-4630-89e6-455f1745aa1f	1540	KL7-O2v1	
5c102daf-887c-4472-b9ef-c99d438f4ce4	966	KL102-O2v1	
0a222bcb-dc3c-447b-bc3b-533168dfe685	3228	KL122-O1v2	
ac815e84-f0ac-4a62-96a6-8efa7d5c5128	76	KL35-O5	
0a1e176c-27b9-43f0-992c-40efdc7ecda3	36	KL102-O1v2	
fe3709fa-1f3f-428c-81b5-7eda65b29f48	36	KL27-O2v2	
19ff9a72-03b1-42f6-bf0c-f1c03b64660f	14	KL157-O1v1	
9b1c4990-5a4f-480a-984b-63ba3b922022	23	KL1-O1v2	
5501e311-e2b7-4454-8e4e-6b798855e401	500	KL34-O1v1	
278f3ca2-711c-48f4-b4b8-8e37dbafa9f8	15	KL24-O1v1	
8ad50149-ecf5-4f73-af77-0a3c6decf705	15	KL10-O1v1	
955b4bb4-48a7-4331-a795-cec958689bcf	540	KL21-O1v1	
71059d0f-3a38-42e7-b56e-ce2c1541130d	37	KL15-O4	
d5255980-a398-4a98-9310-5261e994f471	500	KL34-O1v1	
75170dd5-4bcd-41d6-9f91-f308375a5bab	889	KL54-O1v1	
c29c4cf7-6091-4cd1-998c-59936c794d6b	3132	KL142-O1v1	
744054e3-1c87-44b5-bf08-9ff1dfbfc791	15	KL24-O1v1	
6a708f69-9a46-4131-b12c-cdcf73006865	15	KL24-O1v1	
37c7b490-9930-442d-8f3d-60272835027d	23	KL1-O1v2	
f923529a-1419-45ad-a6fb-49a776cef4fa	23	KL1-O1v2	
dd03efdd-244b-4e20-b117-37c707695851	15	KL24-O1v1	
cc4dd68d-0bed-4924-ae56-d45a89406583	592	KL57-OL104	
90002135-e30f-4781-9761-749d9d7cb33b	23	KL1-O1v2	
313ed8e8-09df-4a6e-a7e5-a0960cae20f6	15	KL24-O1v1	
f2307db8-9cf1-4db6-8327-353f2a007c10	65	KL2-O1v2	
12ec9d90-5fba-427d-ae5c-f06900640b20	101	KL17-O1v1	
1867a815-e583-46fa-b520-354b44ce62f5	1787	KL148-O1v2	
2145e4c7-5867-4806-ba67-f7ba34322cce	29	KL30-O1v2	
9ac9ce36-ff04-4b60-8820-aac7c4fc4b95	86	KL2-O1v1	
8c688e6e-e75d-4749-8553-139520d81296	520	KL2-O1v2	
ad9aeea9-66a0-4be6-999b-33bc08144dcf	36	KL102-O1v2	
178c0f50-8889-4a51-991f-77eb0a2445e8	2543	KL63-O1v2	
4962ca92-49da-46f8-965f-bc753754949a	86	KL2-O1v1	
5c8a3974-3c20-4ac8-8045-be0d750d7db3	23	KL1-O1v2	
db46585a-202e-4a29-8553-5c8ce67759f0	15	KL24-O1v1	
6aeb3b40-3249-41f4-bb3c-33548b98e4fc	15	KL24-O1v1	
734a3604-80ee-44ea-8eac-a4d53bf2c88b	15	KL24-O1v1	
71022921-748d-4c5a-81a6-d82f497e61fa	152	KL52-OL101	
fc3c9044-251f-44da-ad60-4e1908938618	592	KL57-OL104	
594380ba-223f-46e9-83fd-78d7c80c333c	1	KL106-O1v2	
b26800cd-897a-4a98-a51c-aa7b97224e5d	23	KL1-O1v2	
8d57ad37-d169-42ec-b310-04b8229326d2	23	KL1-O1v2	
9ad2afd2-575d-4f03-9a2b-90550abe1dfe	23	KL1-O1v2	
303d35ee-d6e5-4061-aef7-ab93f711e987	290	KL21-O1v1	
2b76ccd5-89db-4ce3-bdd1-a02aaedac8ba	37	KL15-O4	
5b54a6bf-c1b4-4941-a9e6-be83e01915bc	1192	KL128-O3b	
9789a8ec-ed01-47ba-93d3-419c6ab7369c	65	KL2-O1v2	
d0c9f29b-b5fa-403c-b431-c3eee42b832e	23	KL1-O1v2	
6d58db11-640d-4403-886d-becc37c86234	200	KL23-O2v2	
9ac0c80e-930c-48cf-959b-367b95c7da1a	3340	KL7-O2v1	
f4f158d5-bfc4-45b0-8923-396ba5fde3a7	15	KL24-O1v1	
26f2a7ee-d7d3-4f7c-ae86-bcb280d25bab	23	KL1-O1v2	
d4bbe997-544a-4926-b617-7eff943435a7	966	KL102-O2v1	
27252d04-75e6-434e-a418-0cd0eea1ffc6	15	KL24-O1v1	
c0a66c56-f200-40ad-97be-f876ca63f11b	23	KL1-O1v2	
5b485879-ac58-433a-882c-b479dc0e09a7	15	KL24-O1v1	
750f14f9-303d-4618-9f9d-dba9daa952b3	23	KL1-O1v2	
7e7b85af-cf40-4ccf-a7fd-ca56775788ce	101	KL106-O1v2	
5d228b7a-6d23-43b0-b569-6532735f46e0	13	KL3-O1v2	
a6ebdc0c-28c3-46bc-ae0f-37b7dc9f8f55	15	KL24-O1v1	
ac49635e-5ae7-47bf-96f2-c781ba33d508	86	KL2-O1v1	
557610be-351c-4ab2-b484-3146c23ab627	412	KL57-O3b	
bdd8946f-4b21-476b-a53c-a3367a22ee85	15	KL24-O1v1	
63ad859f-d609-4fb3-a18a-7db41496b7aa	15	KL24-O1v1	
7846aa21-2aa2-4dd6-bea7-bcc91d13b3f0	2188	KL136-O2v2	
23be54fc-371a-4233-baf4-82dc88752f03	15	KL24-O1v1	
387b459a-7b33-49b6-9a66-f998dc75ec03	16	KL51-O3b	
db26d2da-b31e-4fbe-b84d-95233a22e3df	65	KL2-O1v2	
3decb936-9fd2-4fc6-9904-9a37752c7231	592	KL57-OL104	
0349ee9b-daf3-4b6a-a7b0-c29a375aa0b2	1787	KL148-O1v2	
1d65aa4b-30ad-448c-9504-da6dccd0fc87	1569	KL114-O3b	
49c5a579-644c-4f12-b82b-63eeeba1919c	86	KL2-O1/O2v1	
2d158fde-7422-4d5a-9af7-339f5f647ed8	152	KL149-O4	
5d9d3ac6-227d-4b90-b973-9df61a44dac2	23	KL1-O1v2	
9a7cfcb0-1ab1-4251-b583-cb66ab2c22ed	1117	KL117-O1v1	
97bb1b07-c10a-44c9-b65c-dd5a149e385a	45	KL62-O2v1	
9e9bda51-8a69-4302-80c2-9dddf12bfdb1	45	KL24-O2v1	
8c50bd7c-c502-47f3-8b2b-ef76a66cfc89	896	KL3-O2v2	
7e85b636-b489-40c8-9cd9-270c0739eb27	180	KL54-O1v1	
e8eeebb1-03b3-4a80-b90c-c6cb4c1c5062	1446	KL39-O3b	
da8adfc4-81a2-4fd9-99cb-c398de5dfb62	86	KL2-O1v1	
12b269c8-5d86-4c9a-89d9-ceb08b13847c	1317	KL9-O2v2	
e77cba2b-4def-48c9-8dfb-2c8183d82375	20	KL102-O2v2	
84aac86d-3b3f-447f-8297-b11577244f2e	1035	KL57-O1v2	
db5469dd-94a5-4534-934c-30afef2980b4	35	KL62-O1v1	
1181f84b-bcd2-4755-8a4f-748e139352db	107	KL103-O1v1	
23321502-8ccb-4977-aa30-057d01c2d55d	1613	KL12-OL103	
b7b5b404-0fff-4f7a-80ee-21be1809ca83	592	KL57-OL104	
33026c38-605a-4984-ad61-2c2f79239e3f	1049	KL5-O1v1	
22654ad6-9875-4ae3-8f64-4919ad4315dd	15	KL24-O1v1	
7907dbfc-968e-4fc1-9f00-57c2d3fe980b	15	KL112-O1v1	
c41775f2-62a7-4318-acc4-3f6bd9c13186	15	KL24-O1v1	
54b3a904-6c6c-4a3a-b48d-62b4f7b0b348	15	KL112-O1v1	
99a58af7-f18a-4692-bd95-95337b04f09d	15	KL24-O1v1	
c689f694-93bc-42cd-9217-028ad71929ec	15	KL112-O1v1	
39128681-821b-42c3-9dd9-884e0fad48f0	15	KL48-O1v1	
e6ba7c51-8946-451f-832d-0e6b84f6c57f	15	KL24-O1v1	
48b72e4c-b807-4129-a059-dc46e0cc15ce	15	KL24-O1v1	
02e044f3-7a30-4767-91ed-93ee41b37375	15	KL48-O1v1	
6cc229ae-d900-4f1b-a8ac-82d33f999cfd	15	KL112-O1v1	
a5080944-8073-44d6-bf79-6be0d39eebc5	15	KL24-O1v1	
9d735bd8-0aef-4de2-90cd-29bb41f60488	15	KL131-O4	
028326b5-fbde-4e6f-854c-37d93eb40beb	2121	KL113-O1v2	
9816ce4d-f165-4822-a85f-8da44f305de1	258	KL106-O2v2	
3e83c06f-1bfe-41cb-aeb4-a78b73086e4f	34	KL57-O2v2	
993449a7-c44b-4f05-9b58-b6bfee8c01cd	22	KL10-OL104	
b841de75-1399-477e-b986-aa0beece1026	8	KL3-O1v2	
0136212c-93ee-45d8-a204-54938e1e8f24	502	KL15-O4	
1de62c7a-be7c-4b30-89e1-060836335cdd	1798	KL58-O3b	
d3197305-379c-43d1-b6f5-9d7e1b435fba	1726	KL81-O1v1	
8c5486a1-6640-4850-864b-3e824f069f34	1726	KL81-O1v1	
79d58470-b471-4bf0-afd4-a11a62f951cb	499	KL33-O3b	
618be346-19d6-4c9a-ad1a-041e6e0ac8bb	499	KL33-O3b	
29890c85-7260-4d06-9a2d-f1f17b89b8eb	1726	KL81-O1v1	
456f2a2c-5ca2-426a-a42e-ebf6f34c453c	268	KL109-O1v2	
93880b7a-085a-483e-a236-b3c244b42d45	1726	KL81-O1v1	
0afab7cb-9316-4dc7-88df-f04b5bf07356	1726	KL81-O1v1	
7717b181-7166-49cf-97dc-a11becd91cd9	34	KL57-O2v2	
23a510da-4df2-47d3-a52b-e14353c72246	1726	KL81-O1v1	
dc5ddf15-abfa-4865-a439-7448b0649b05	20	KL28-O1v2	
d46c4e41-78cc-47aa-8d83-c6c148aa12d2	16	KL51-O3b	
b25c6ae5-3a39-4664-941b-a6c49880aa28	405	KL151-O4	
02d192ab-af21-4dab-a4a8-9e34cbfcfb27	405	KL151-O4	
ae1af6ec-2a6d-4cf6-a731-ee54f071c116	16	KL51-O3b	
f8e12c35-bfed-4f6a-8868-f83f27c7060b	16	KL51-O3b	
18669f19-85ad-4e19-be1b-d0ebaf885f6f	11	KL24-O2v1	
331e35eb-ec7b-46af-8b14-c3a119540ce4	11	KL24-O2v1	
e8a4510f-bcba-4776-9c53-9436f7b96945	405	KL151-O4	
2d4e64b4-d1f7-446d-b157-53b72999e18f	405	KL151-O4	
e3f93921-503e-46ed-a130-7cc23be715b3	405	KL151-O4	
84ed1ab2-db71-4c17-9f78-e85515f1e406	405	KL151-O4	
6cd7bb97-b96d-48cb-bde4-6c0a06878588	405	KL151-O4	
346f2f87-4cda-4394-a8b0-9144ca5c2c6a	405	KL151-O4	
a7e70949-6e92-40fb-8784-d63ad64dd17d	405	KL151-O4	
31d410a5-7f1e-4ccd-a1d7-00728b12fdfb	405	KL151-O4	
8ec230f0-6318-4182-8373-6cdcbc4d7da3	11	KL24-O2v1	
78ee8443-0ad1-4c4a-bdf1-15033229daf7	15	KL39-O1v1	
591b46fc-8b15-45bc-9516-82d7e66340e3	846	KL110-OL104	
b8528a60-6d35-47ca-b284-66b3862e045d	11	KL24-O2v1	
7fac7461-c2b8-4146-9ff5-7aa5e3824ccd	405	KL151-O4	
75041369-d47c-416d-a789-bfa4b7cc879e	11	KL24-O2v1	
ea8f31f7-ee13-4c76-97f7-2db07b08184e	405	KL151-O4	
ca5c8619-8d82-462a-8dc3-83ed9f87ebd5	405	KL151-O4	
2d75026d-526f-4b06-baf2-e7ee7deec52f	405	KL151-O4	
b2761a41-c500-4ff1-909e-5a9bc2feecb8	405	KL151-O4	
0dd1bca2-e5ce-4dd1-ad03-2589b14f5535	13	KL30-O2v1	
a85f4af4-c1f6-431e-9da6-b33e97a48ff4	11	KL24-O2v1	
4cf06cc6-babc-4bfa-a97b-1b324dbec69d	340	KL15-O4	
3ca4e4fa-d48d-407e-b964-0f8bb7efcbd0	340	KL15-O4	
46923b04-bf51-4ae1-b1a6-32bd620ba73f	340	KL15-O4	
76e21902-31b2-4889-b2f2-9805d52a86e6	340	KL15-O4	
2897ac05-d2c8-476e-82c6-f07e36e08cfa	11	KL24-O2v1	
f27c3bce-6ad6-40ea-8105-3cce47d2abdb	11	KL24-O2v1	
aba552c3-b7e1-467b-b625-7ec27335a046	15	KL24-O1v1	
81a5d4f0-cdfc-4be9-97c8-7af713cfcb4f	15	KL24-O1v1	
c4c6fd97-cb0b-4c1f-9f46-417992a8381a	1243	KL14-OL104	
8137eae0-126b-4412-a286-0fd47ef55783	678	KL15-O4	
c46ebdf2-0423-4091-aef6-9a24c00c2290	37	KL38-O3b	
2edf7b5b-50ff-4d12-8cf1-1ae81bc28163	11	KL24-O2v1	
4e65b97a-40a8-469b-9d64-29907c294314	11	KL13-O3b	
6e0d0f2c-8a7e-48c4-a17e-c687b97ee158	231	KL51-O1v2	
a6851052-bdd4-4723-8ac6-112b9c50462f	11	KL15-O4	
a9120507-d4d5-46bb-9a24-3c96cc615433	11	KL24-O2v1	
707a317d-9ad8-46b7-94ce-c3c05db712cc	15	KL24-O1v1	
b5fa3b4a-ca77-4a59-85b6-bf687ebcf655	15	KL24-O1v1	
02574d3a-2ac6-4b58-9223-8f6fcb1724e4	340	KL15-O4	
bb9bebce-1d4a-4486-8cfc-aca190752572	15	KL24-O1v1	
6a5b5cfb-aa91-4017-ade7-96058fb871cf	15	KL24-O1v1	
8d0f2907-cf46-4b43-9388-f5c58a2e8fa8	15	KL24-O1v1	
e2e97aa0-1fe9-44fa-85da-426fc0491ec4	15	KL24-O1v1	
2c9d7628-ac79-4d65-ac0e-881bfd6dcbdc	15	KL24-O1v1	
38ba3f61-eb39-4957-bbca-6d7b36dadc8a	15	KL24-O1v1	
2c96ac2e-9e07-469a-9a54-0a9ceba3aa80	15	KL24-O1v1	
14826372-c481-4658-ba5f-bed84b698006	15	KL24-O1v1	
b6d7047c-6622-4b1c-abc2-8298a571562e	15	KL24-O1v1	
e7fbf408-7b5e-48f6-a721-a99afbe19386	15	KL24-O1v1	
e4006139-48f9-45fd-874b-24252e159388	15	KL24-O1v1	
b26f8f4e-c1bb-4119-9c8a-18b50d08d21f	15	KL24-O1v1	
8241ecd2-c092-4d1b-b3af-5a3480396344	15	KL24-O1v1	
bef5aeda-dd9b-4252-a244-74987fa92c22	15	KL24-O1v1	
a264e337-c947-44ad-86de-e1834676bb7c	15	KL24-O1v1	
5e7b4fd0-5177-4dee-8363-762538a3503a	15	KL24-O1v1	
677751d6-2784-4731-984a-8734987f18d9	15	KL24-O1v1	
033db549-8410-4568-9a4f-af494e2db98b	15	KL24-O1v1	
8163a01c-aabf-4b16-a71d-1dc487fe1d8f	15	KL24-O1v1	
327eed78-2f16-4813-b010-63998a852774	340	KL15-O4	
bd9a289e-c9db-465e-bf44-eb43e344cb56	15	KL24-O1v1	
b0a928df-1da5-4e3d-9fb1-966f2789e9b1	15	KL24-O1v1	
4c412de5-1a19-4843-b923-10fdf123612a	15	KL24-O1v1	
e55a37a2-8fba-4b2e-bdf8-7cbaee52332f	15	KL24-O1v1	
d21b900b-4e81-4194-9668-505164dbcaff	15	KL24-O1v1	
82855a13-0adf-4e75-9f91-1b2ada642637	375	KL2-O1v2	
c47490c6-1baf-4b0f-96bd-0d33b7b00ffa	15	KL48-O1v1	
b949d7a7-4e01-4921-820e-076c90366814	258	KL106-O2v2	
6fc15fb6-658e-4cdb-bc67-ab29b6d4edd3	375	KL2-O1v2	
235a5a49-0b19-4e46-a1da-8543ad22229f	15	KL48-O1v1	
a877bb7c-acc7-45a9-b7b3-823126580b4d	258	KL106-O2v2	
228070b9-52a4-4f7f-9329-99aad9718007	375	KL2-O1v2	
53741400-6117-4053-ac8a-0c1ce05ae567	258	KL106-O2v2	
e1bf07fb-5f76-4dae-8390-eb66cb667a9f	375	KL2-O1v2	
15de0448-d15e-441e-a062-7ac94e1579cd	375	KL2-O1v2	
ba4e5bfa-d7d5-4daa-85d7-cc26941fb627	375	KL2-O1v2	
1b66e959-2970-494d-92c6-ca4a708c0635	258	KL106-O2v2	
eac19191-3dda-4fd6-8673-ccf7901820d2	15	KL48-O1v1	
f02374f0-26e2-49be-a4f5-2a04a1f1f148	375	KL2-O1v2	
ee4a6a52-deb1-4e23-b4c1-f443f2aee907	14	KL2-O1v1	
0d637369-bddf-41f3-bc3c-55c12cc25fa8	268	KL20-O2v1	
f6c30a19-f35b-41ac-a13e-1544d975b48a	45	KL52-OL101	
e2eaae72-b12e-4de3-bfb3-b700f1e0ba99	25	KL2-O1v2	
981a0452-9beb-4ea0-a523-874612b456b0	1380	KL38-O3b	
e4a7a6f6-44ba-4057-a568-52741919f6e1	22	KL147-O2v2	
308eb0aa-0bcb-4cea-a676-1fd74d6ac0aa	17	KL25-O5	
963b819c-e8bd-437a-9f6f-51ffbdf6550f	14	KL2-O1v1	
3b20a84f-3e37-4300-bd50-efd6d280ab49	437	KL52-OL101	
75adec32-f869-4154-a9f7-72538b2b7af8	437	KL52-OL101	
2ea4fb0e-2b55-49a5-92ee-2b4c8fd9a210	437	KL52-OL101	
75e627ec-917a-44c2-94ea-d7cc983f40ea	437	KL52-OL101	
bc936ebc-e4f0-4431-ba48-21045e52efe5	437	KL52-OL101	
3c506c0d-cc8c-45f2-98ba-a14867043ed8	437	KL52-OL101	
8f797c84-d1af-444f-859f-709f79fb8ae8	437	KL52-OL101	
f80cb990-3845-420c-a0e8-dc30bbf69bb4	437	KL52-OL101	
88b19316-f542-469e-af63-a1b86bbbb713	231	KL51-O1v2	
06fb9cc3-7b18-4c2b-900b-977431a1d4bd	11	KL15-O4	
fae82646-782a-4aba-8b9b-4f7d8b7c15e5	11	KL24-O2v1	
44adfa6c-a84f-41da-96af-baa5152d5fe1	101	KL17-O1v1	
689520ce-448d-435d-b140-366eb1ad300e	11	KL105-O2v2	
